Path Token Count,Average Domain Token,Entropy URL,Charcomp Vowels,Charcomp Ace,Path Url Ratio,Domain URL Ratio,Symbol Count URL,URL Type
13,6.6666665,0.735432737,27,21,0.80794704,0.14569536,15,spam
6,4.3333335,0.680464068,24,23,0.9256757,0.050675675,8,spam
13,4.3333335,0.725732334,16,13,0.8103448,0.12931034,14,spam
5,2.6,0.745245296,4,4,0.47826087,0.36956522,9,spam
15,3.6666667,0.711534353,23,11,0.8198198,0.117117114,18,spam
8,2.6666667,0.738903902,19,16,0.8396226,0.094339624,11,spam
3,7.25,0.781245792,3,0,0.23529412,0.627451,6,spam
14,5.75,0.704887594,17,22,0.77397263,0.1780822,19,spam
10,2.6666667,0.758414624,9,3,0.7118644,0.16949153,10,spam
6,4.3333335,0.540073814,174,135,0.984507,0.01056338,8,spam
14,3.6666667,0.701379273,26,12,0.82608694,0.11304348,18,spam
5,4.6666665,0.79572056,1,2,0.45238096,0.3809524,6,spam
11,2.6666667,0.705884954,24,10,0.8333333,0.09803922,18,spam
8,2.6666667,0.733864,18,9,0.83495146,0.097087376,11,spam
10,6,0.728654818,14,10,0.75454545,0.18181819,13,spam
4,4,0.75891665,7,4,0.45833334,0.39583334,7,spam
5,6.5,0.738303871,9,7,0.4857143,0.41428572,8,spam
13,4.3333335,0.713623704,17,14,0.8103448,0.12931034,14,spam
4,2.6666667,0.794307021,8,3,0.55263156,0.2631579,6,spam
10,6.6666665,0.780483603,12,11,0.71568626,0.21568628,10,spam
5,4.75,0.773641994,4,2,0.43137255,0.43137255,8,spam
12,4.3333335,0.725952498,15,13,0.8086957,0.13043478,13,spam
6,5.6666665,0.737756108,10,5,0.58064514,0.30645162,8,spam
5,2.6,0.726531444,4,4,0.47826087,0.36956522,9,spam
11,4.3333335,0.737709222,15,11,0.7962963,0.1388889,12,spam
12,4.6666665,0.746100117,5,3,0.67142856,0.22857143,11,spam
6,4.3333335,0.585857804,112,79,0.9725,0.01875,8,spam
14,5.75,0.705850377,15,20,0.76760566,0.18309858,19,spam
14,5.75,0.701629497,17,21,0.77397263,0.1780822,19,spam
3,7,0.77273283,3,2,0.28301886,0.5849057,6,spam
12,4.6666665,0.739679213,5,4,0.67142856,0.22857143,11,spam
6,4.3333335,0.593684581,98,81,0.97120416,0.019633507,8,spam
12,3.6666667,0.723907167,16,8,0.78494626,0.13978495,17,spam
6,6.75,0.731894895,7,5,0.39344263,0.4918033,8,spam
6,5.6666665,0.752200516,8,6,0.5272727,0.34545454,6,spam
13,4.3333335,0.71009578,18,16,0.81512606,0.12605043,14,spam
8,2.6666667,0.736811351,23,13,0.8425926,0.09259259,11,spam
6,2.6,0.753771389,5,5,0.52,0.34,9,spam
8,3.6666667,0.746770608,10,5,0.6825397,0.20634921,7,spam
11,2.4,0.756464482,17,14,0.80172414,0.13793103,14,spam
11,3.6666667,0.728771731,16,8,0.7752809,0.14606741,13,spam
5,2.6,0.757455415,3,3,0.5102041,0.3469388,9,spam
6,4,0.695088204,15,12,0.8015267,0.14503817,10,spam
5,6.5,0.74581985,9,6,0.45454547,0.43939394,8,spam
14,5.75,0.700496013,18,23,0.77397263,0.1780822,19,spam
6,4.3333335,0.672229031,33,36,0.93125,0.046875,8,spam
9,4.3333335,0.73315135,10,3,0.78,0.15,10,spam
12,3.75,0.654433777,31,25,0.822695,0.12765957,21,spam
5,4.75,0.779086059,4,2,0.44230768,0.42307693,8,spam
8,3.3333333,0.789567174,11,7,0.7164179,0.17910448,9,spam
10,4.3333335,0.743825866,12,13,0.76842105,0.15789473,12,spam
13,4.3333335,0.724426675,16,15,0.81512606,0.12605043,14,spam
13,4.3333335,0.724836017,16,13,0.8103448,0.12931034,14,spam
16,5.75,0.693279553,20,23,0.8035714,0.15476191,23,spam
12,5,0.755292068,13,9,0.6969697,0.23232323,17,spam
8,4.6666665,0.773955709,10,6,0.6166667,0.26666668,9,spam
10,5,0.74274399,14,11,0.68085104,0.24468085,15,spam
6,4.3333335,0.573253565,116,94,0.9770833,0.015625,8,spam
5,2.6,0.737373879,4,4,0.47826087,0.36956522,9,spam
8,2.6666667,0.678585959,14,10,0.7733333,0.13333334,9,spam
11,2.4,0.749433724,21,18,0.8034188,0.13675214,14,spam
5,2.6,0.744335212,3,3,0.5102041,0.3469388,9,spam
6,4.3333335,0.582700044,94,78,0.9719388,0.019132653,8,spam
10,6,0.7326157,14,10,0.75454545,0.18181819,13,spam
6,4.3333335,0.691411305,20,24,0.90983605,0.06147541,8,spam
6,2.6666667,0.711216343,9,8,0.7017544,0.1754386,8,spam
10,6,0.729800677,14,10,0.75454545,0.18181819,13,spam
6,4.3333335,0.535254643,186,128,0.9844633,0.010593221,8,spam
10,6,0.732212994,14,10,0.7522936,0.18348624,13,spam
8,2.6666667,0.739929752,17,12,0.83809525,0.0952381,11,spam
6,4.3333335,0.667891338,27,27,0.93604654,0.04360465,8,spam
5,2.6,0.736736529,4,4,0.4893617,0.3617021,9,spam
7,2.6666667,0.688432163,20,13,0.7671233,0.1369863,7,spam
22,6.6666665,0.650824813,21,17,0.78985506,0.1594203,21,spam
4,2.75,0.764570109,5,4,0.46153846,0.35897437,7,spam
9,6,0.74031081,11,10,0.72727275,0.2020202,11,spam
13,2.4,0.722093664,27,21,0.8296296,0.11851852,16,spam
14,2.6666667,0.772495842,12,4,0.7536232,0.14492753,14,spam
6,4.3333335,0.579844529,81,97,0.97343,0.018115941,8,spam
5,2.6,0.757455415,3,3,0.5102041,0.3469388,9,spam
12,5,0.698440436,26,21,0.8235294,0.125,18,spam
11,2.4,0.748024398,22,19,0.80508476,0.13559322,14,spam
8,2.6666667,0.741575439,19,13,0.8333333,0.09803922,11,spam
10,3.4,0.704651944,18,13,0.7281553,0.2038835,17,spam
11,4.3333335,0.73266114,12,15,0.78846157,0.14423077,14,spam
5,2.6,0.744335212,3,3,0.5102041,0.3469388,9,spam
11,3.4,0.685507366,23,11,0.7586207,0.18103448,19,spam
8,7,0.717791756,21,13,0.72477067,0.21100917,12,spam
5,6.5,0.750842454,6,5,0.40983605,0.47540984,8,spam
10,3.3333333,0.797155463,12,10,0.6885246,0.19672132,8,spam
13,2.4,0.731643568,20,14,0.8308824,0.11764706,16,spam
9,2.6666667,0.69530043,17,19,0.7763158,0.13157895,11,spam
14,5.75,0.701636564,16,22,0.77397263,0.1780822,19,spam
8,2.6666667,0.70674967,11,9,0.73846155,0.15384616,9,spam
12,5,0.744999789,13,9,0.6969697,0.23232323,17,spam
6,4.3333335,0.562629821,128,110,0.97834647,0.01476378,8,spam
13,6.6666665,0.753326676,12,13,0.76229507,0.18032786,13,spam
5,2.6,0.750185881,3,3,0.5102041,0.3469388,9,spam
13,6.6666665,0.739222653,15,15,0.768,0.176,14,spam
6,2.6,0.743150985,6,6,0.5471698,0.3207547,9,spam
13,4.3333335,0.714546187,18,16,0.81512606,0.12605043,14,spam
12,5,0.742856882,14,10,0.7,0.23,17,spam
6,4.3333335,0.67314247,29,24,0.92948717,0.048076924,8,spam
8,2.6666667,0.757272197,20,8,0.8229167,0.104166664,11,spam
12,3.75,0.657177139,31,24,0.8201439,0.1294964,21,spam
12,4.6666665,0.746100117,5,3,0.67142856,0.22857143,11,spam
5,4.75,0.772338941,4,2,0.44230768,0.42307693,8,spam
12,3.6666667,0.723769814,17,9,0.78723407,0.13829787,17,spam
8,2.6666667,0.735991631,16,11,0.8333333,0.09803922,11,spam
13,3.6666667,0.734151319,17,9,0.7938144,0.13402061,17,spam
5,2.6,0.737428666,3,3,0.5102041,0.3469388,9,spam
7,6.5,0.723402589,12,8,0.55,0.3625,10,spam
11,6.5,0.655124351,24,20,0.66972476,0.26605505,9,spam
6,4.3333335,0.665513334,32,34,0.93292683,0.04573171,8,spam
11,3.4,0.690555334,22,10,0.75438595,0.18421052,19,spam
8,2.6666667,0.731797088,17,8,0.8333333,0.09803922,11,spam
6,4.3333335,0.58434549,94,84,0.97393364,0.017772513,8,spam
14,5.75,0.70689005,17,22,0.76760566,0.18309858,19,spam
10,6,0.731301335,14,10,0.75454545,0.18181819,13,spam
16,5.75,0.694203929,19,22,0.8035714,0.15476191,23,spam
8,3,0.787812759,15,11,0.73134327,0.1641791,6,spam
34,4.3333335,0.506902268,34,20,0.8625,0.09375,6,spam
8,2.6666667,0.751405118,19,13,0.8333333,0.09803922,11,spam
11,2.4,0.730603813,22,16,0.8130081,0.1300813,14,spam
9,6.6666665,0.753294662,13,8,0.74561405,0.19298245,10,spam
10,3.3333333,0.807133047,12,7,0.6885246,0.19672132,8,spam
13,5,0.678710916,29,22,0.84,0.11333334,20,spam
6,4.3333335,0.566009919,122,100,0.9776423,0.015243903,8,spam
12,2.4,0.684701416,25,14,0.7830189,0.1509434,14,spam
8,2.6666667,0.734864716,22,16,0.8396226,0.094339624,11,spam
8,4,0.748501036,9,7,0.53571427,0.3392857,9,spam
10,4.3333335,0.731325471,18,20,0.78,0.15,12,spam
10,5,0.709657809,22,15,0.8064516,0.13709678,12,spam
11,4.3333335,0.735268913,15,13,0.8018018,0.13513513,12,spam
5,4.6666665,0.79572056,1,2,0.45238096,0.3809524,6,spam
14,5.75,0.707882874,17,23,0.77397263,0.1780822,19,spam
14,5.75,0.702392648,16,19,0.7708333,0.18055555,19,spam
12,6.6666665,0.759752775,13,14,0.75,0.18965517,13,spam
13,4.3333335,0.714719186,20,19,0.82258064,0.12096774,14,spam
11,2.4,0.750590239,21,15,0.80508476,0.13559322,14,spam
5,2.6,0.737373879,4,4,0.47826087,0.36956522,9,spam
11,3.4,0.684451103,22,10,0.75438595,0.18421052,19,spam
5,6.6666665,0.784017995,4,4,0.46296296,0.4074074,7,spam
5,2.6,0.751604747,3,3,0.5102041,0.3469388,9,spam
14,5.75,0.716542976,15,20,0.76760566,0.18309858,19,spam
6,2.6666667,0.745668206,7,2,0.6458333,0.20833333,8,spam
13,3.75,0.667970561,24,23,0.8333333,0.12,23,spam
6,6.3333335,0.77473821,9,3,0.50877196,0.36842105,7,spam
10,6,0.736832134,14,10,0.75454545,0.18181819,13,spam
12,6.6666665,0.750694587,16,15,0.76229507,0.18032786,13,spam
11,2.4,0.755203005,18,12,0.80172414,0.13793103,14,spam
11,2.4,0.756218705,19,16,0.80508476,0.13559322,14,spam
13,3.75,0.65356831,35,28,0.8397436,0.115384616,23,spam
7,3.75,0.750647139,12,7,0.6621622,0.24324325,11,spam
12,3.75,0.658198292,31,25,0.81884056,0.13043478,21,spam
12,6.6666665,0.759233351,13,10,0.7478261,0.19130434,12,spam
13,3.6666667,0.718944129,17,9,0.7979798,0.13131313,17,spam
13,2.4,0.74114284,26,19,0.8357143,0.114285715,16,spam
5,2.6,0.734321837,3,3,0.5102041,0.3469388,9,spam
10,6,0.719734905,13,10,0.7589286,0.17857143,12,spam
10,6,0.727776713,14,10,0.75454545,0.18181819,13,spam
6,4.3333335,0.569608614,103,92,0.97727275,0.015495868,8,spam
6,4.3333335,0.586261577,91,75,0.9727723,0.018564356,8,spam
4,5.6666665,0.79685556,2,0,0.33333334,0.4871795,6,spam
5,2.6666667,0.714870701,12,10,0.7258065,0.16129032,7,spam
7,5,0.773452489,9,7,0.59322035,0.2881356,10,spam
13,4.3333335,0.714183676,19,17,0.8103448,0.12931034,14,spam
11,4.3333335,0.723715913,17,14,0.8018018,0.13513513,12,spam
26,6.6666665,0.665428188,38,36,0.8733624,0.09606987,25,spam
12,4.3333335,0.714268941,19,22,0.7904762,0.14285715,14,spam
13,3.75,0.650392271,35,28,0.8397436,0.115384616,23,spam
15,4.3333335,0.708800957,18,17,0.8333333,0.11363637,16,spam
5,4.75,0.772338941,4,2,0.44230768,0.42307693,8,spam
6,4.3333335,0.544359668,151,122,0.9832827,0.011398177,8,spam
12,3.75,0.657743501,30,23,0.8161765,0.13235295,21,spam
10,6,0.737320811,14,10,0.75454545,0.18181819,13,spam
9,5.5,0.714753365,14,9,0.6831683,0.24752475,13,spam
15,4.3333335,0.712031851,17,15,0.828125,0.1171875,16,spam
6,5.75,0.773137482,5,4,0.46774194,0.41935483,8,spam
7,3.6666667,0.756656053,7,2,0.6226415,0.24528302,7,spam
13,4.3333335,0.723405973,15,13,0.81666666,0.125,14,spam
8,2.6666667,0.67001998,26,20,0.8210526,0.10526316,10,spam
5,2.6,0.736736529,4,4,0.4893617,0.3617021,9,spam
13,6.6666665,0.723745954,30,23,0.80794704,0.14569536,15,spam
5,2.6,0.752058344,4,4,0.4893617,0.3617021,9,spam
13,4.3333335,0.713813816,20,19,0.82258064,0.12096774,14,spam
10,4.6666665,0.756487791,18,6,0.7386364,0.18181819,11,spam
8,2.6666667,0.737100802,20,12,0.8333333,0.09803922,11,spam
6,3.8,0.723403647,9,8,0.53125,0.359375,9,spam
11,2.4,0.743202459,21,16,0.80508476,0.13559322,14,spam
10,6,0.728922572,14,10,0.75454545,0.18181819,13,spam
26,6.6666665,0.67475021,32,26,0.87053573,0.09821428,24,spam
8,2.6666667,0.736233771,16,8,0.8333333,0.09803922,11,spam
26,6.6666665,0.670441628,35,34,0.8711111,0.09777778,24,spam
3,3.75,0.771790739,2,2,0.34210527,0.47368422,6,spam
13,6.6666665,0.732517404,27,18,0.80921054,0.14473684,15,spam
12,3.6666667,0.730800429,16,8,0.7826087,0.14130434,13,spam
10,3.4,0.696240242,18,13,0.7307692,0.20192307,17,spam
5,2.6,0.752058344,4,4,0.4893617,0.3617021,9,spam
9,3.6666667,0.733355837,12,5,0.71428573,0.18571429,9,spam
11,4.3333335,0.733617965,15,13,0.8018018,0.13513513,12,spam
6,4.3333335,0.684952449,23,31,0.9256757,0.050675675,8,spam
9,3.6666667,0.744497047,8,4,0.6875,0.203125,9,spam
15,4.3333335,0.697841987,24,24,0.8267717,0.11811024,16,spam
6,4.3333335,0.588273667,102,78,0.9727723,0.018564356,8,spam
12,3.6666667,0.722220439,16,8,0.78723407,0.13829787,17,spam
23,6.6666665,0.632514949,26,18,0.80921054,0.14473684,22,spam
6,2.6666667,0.758035383,12,10,0.66,0.2,8,spam
10,6,0.729579755,14,10,0.75454545,0.18181819,13,spam
10,5,0.774423178,11,7,0.64705884,0.27058825,13,spam
14,5.75,0.714376659,16,19,0.7708333,0.18055555,19,spam
16,5.75,0.707269089,22,21,0.8035714,0.15476191,23,spam
14,5.75,0.702825322,16,23,0.77397263,0.1780822,19,spam
5,4.6666665,0.79905373,1,1,0.45238096,0.3809524,6,spam
26,6.6666665,0.670450212,30,31,0.8733624,0.09606987,25,spam
13,2.4,0.726165715,27,21,0.8296296,0.11851852,16,spam
5,2.6,0.744397437,4,4,0.4893617,0.3617021,9,spam
6,4.3333335,0.572113635,118,100,0.9767932,0.015822785,8,spam
12,3.6666667,0.711915933,17,9,0.7894737,0.1368421,17,spam
12,6.6666665,0.742423027,15,12,0.76033056,0.18181819,13,spam
10,6,0.732212994,14,10,0.7522936,0.18348624,13,spam
10,3.4,0.707017054,18,13,0.7307692,0.20192307,17,spam
12,3.6666667,0.734560036,15,7,0.77272725,0.14772727,15,spam
10,6,0.733493805,14,10,0.75454545,0.18181819,13,spam
27,6.6666665,0.664832143,40,34,0.88114756,0.09016393,26,spam
14,5.75,0.703604271,18,20,0.7708333,0.18055555,19,spam
12,6.6666665,0.747176403,19,16,0.7835821,0.1641791,13,spam
12,6.6666665,0.728827967,17,14,0.77692306,0.16923077,12,spam
10,6.6666665,0.744954074,7,6,0.5972222,0.30555555,9,spam
14,5.75,0.705838402,18,21,0.7708333,0.18055555,19,spam
8,2.6666667,0.744056323,20,12,0.83495146,0.097087376,11,spam
12,3.75,0.667917529,28,22,0.8148148,0.13333334,21,spam
11,4.3333335,0.73667446,15,11,0.7962963,0.1388889,12,spam
14,5.75,0.694583161,17,22,0.77397263,0.1780822,19,spam
8,2.6666667,0.737100802,16,8,0.8333333,0.09803922,11,spam
10,6,0.731603719,14,10,0.75454545,0.18181819,13,spam
16,5.75,0.700512927,20,21,0.8035714,0.15476191,23,spam
10,3.6666667,0.730080327,13,7,0.7468355,0.16455697,11,spam
9,6,0.742545856,11,10,0.73,0.2,11,spam
14,5.75,0.699955385,19,21,0.7708333,0.18055555,19,spam
10,4.6666665,0.719545494,18,13,0.7927928,0.14414415,14,spam
28,2.4,0.642450829,62,52,0.91872793,0.056537103,29,spam
5,2.6,0.752058344,4,4,0.4893617,0.3617021,9,spam
9,3.6666667,0.742753196,10,4,0.7222222,0.18055555,11,spam
5,2.6,0.744397437,4,4,0.4893617,0.3617021,9,spam
7,2.6,0.753474186,11,6,0.63076925,0.26153848,9,spam
12,3.6666667,0.731041517,16,8,0.78494626,0.13978495,13,spam
11,4.3333335,0.719353735,21,18,0.79816514,0.13761468,12,spam
6,4.3333335,0.569414363,111,106,0.97736627,0.015432099,8,spam
5,2.6,0.750185881,3,3,0.5102041,0.3469388,9,spam
15,4.3333335,0.694729504,24,24,0.8333333,0.11363637,16,spam
7,4.75,0.784656602,6,5,0.69473684,0.23157895,11,spam
12,4.6666665,0.739679213,5,4,0.67142856,0.22857143,11,spam
5,4.6666665,0.784725089,2,2,0.45238096,0.3809524,6,spam
15,4.3333335,0.693931645,18,20,0.8267717,0.11811024,20,spam
12,3.75,0.661242558,28,22,0.81060606,0.13636364,21,spam
12,4.6666665,0.73501775,5,3,0.67142856,0.22857143,11,spam
8,6.25,0.73910565,19,11,0.6666667,0.26666668,14,spam
8,2.6666667,0.73237658,21,19,0.8396226,0.094339624,11,spam
5,2.6,0.74744204,3,3,0.5102041,0.3469388,9,spam
8,2.6,0.743227534,6,5,0.60655737,0.27868852,10,spam
5,2.6,0.744335212,3,3,0.5102041,0.3469388,9,spam
9,5,0.737802437,11,9,0.61538464,0.2948718,13,spam
5,4.75,0.777706069,4,2,0.4528302,0.41509435,8,spam
6,4.3333335,0.695043831,23,29,0.9153846,0.057692308,8,spam
5,2.6,0.744335212,3,3,0.5102041,0.3469388,9,spam
13,4.3333335,0.712148888,19,17,0.8181818,0.12396694,14,spam
14,5.75,0.704420586,17,22,0.77397263,0.1780822,19,spam
6,2.6666667,0.734527938,12,6,0.7118644,0.16949153,8,spam
11,5,0.710297344,20,14,0.8032787,0.13934426,12,spam
6,2.6666667,0.74756772,5,5,0.6304348,0.2173913,8,spam
16,5.75,0.689816617,26,28,0.80473375,0.15384616,23,spam
26,6.6666665,0.673393772,32,29,0.8733624,0.09606987,25,spam
8,2.6666667,0.755564043,18,7,0.8210526,0.10526316,11,spam
16,4.3333335,0.679058475,24,27,0.82945734,0.11627907,20,spam
12,6,0.703149642,18,15,0.79545456,0.15151516,17,spam
7,3,0.750137953,11,10,0.6896552,0.18965517,6,spam
12,4.3333335,0.68441116,14,11,0.8,0.13636364,15,spam
7,2.6666667,0.784815213,8,6,0.72131145,0.16393442,9,spam
8,2.6666667,0.735705143,9,5,0.6909091,0.18181819,9,spam
6,4.3333335,0.572813688,117,84,0.97555554,0.016666668,8,spam
9,5,0.727279717,13,10,0.64705884,0.27058825,13,spam
12,4.6666665,0.725131777,5,3,0.67142856,0.22857143,11,spam
5,2.6,0.745245296,4,4,0.47826087,0.36956522,9,spam
8,3,0.739221444,11,7,0.71875,0.171875,12,spam
13,3.75,0.651760909,34,27,0.8366013,0.11764706,23,spam
11,4.3333335,0.724784882,18,15,0.7962963,0.1388889,12,spam
5,4.75,0.772338941,4,2,0.44230768,0.42307693,8,spam
5,4.6666665,0.791946438,1,1,0.45238096,0.3809524,6,spam
11,4.3333335,0.714728703,17,17,0.8018018,0.13513513,16,spam
5,2.6,0.744335212,3,3,0.5102041,0.3469388,9,spam
14,5.75,0.712707404,18,20,0.76760566,0.18309858,19,spam
13,6.6666665,0.729866687,25,21,0.80794704,0.14569536,15,spam
6,4.3333335,0.581674799,104,85,0.97380954,0.017857144,8,spam
11,2.4,0.753950421,22,19,0.80172414,0.13793103,14,spam
9,3.6666667,0.75639981,8,4,0.6923077,0.2,9,spam
9,6.6666665,0.738403479,18,15,0.74561405,0.19298245,10,spam
13,6.6666665,0.737369043,28,20,0.80921054,0.14473684,15,spam
7,2.6666667,0.701443981,6,6,0.6530612,0.20408164,9,spam
8,2.6666667,0.745916716,20,14,0.8333333,0.09803922,11,spam
13,4.3333335,0.712424395,18,16,0.8135593,0.12711865,14,spam
9,4.3333335,0.729685933,20,16,0.7821782,0.14851485,10,spam
7,2.6666667,0.783024216,10,7,0.7017544,0.1754386,9,spam
12,4.6666665,0.726891217,5,3,0.67142856,0.22857143,11,spam
8,2.6666667,0.74114861,20,13,0.8333333,0.09803922,11,spam
6,2.6,0.746684036,5,5,0.52,0.34,9,spam
5,2.6,0.734321837,3,3,0.5102041,0.3469388,9,spam
14,3.6666667,0.704308529,25,11,0.8245614,0.114035085,18,spam
12,6.6666665,0.749414821,15,14,0.7542373,0.18644068,13,spam
5,5.3333335,0.73460042,5,3,0.5,0.36,7,spam
5,2.6,0.745245296,4,4,0.47826087,0.36956522,9,spam
12,6.6666665,0.739742247,16,20,0.75,0.18965517,13,spam
13,4.3333335,0.723577339,17,15,0.81512606,0.12605043,14,spam
13,2.4,0.726217037,26,18,0.8333333,0.11594203,16,spam
5,2.6,0.737373879,4,4,0.47826087,0.36956522,9,spam
14,5.75,0.716151179,16,20,0.76760566,0.18309858,19,spam
7,7,0.72605814,14,11,0.68085104,0.24468085,10,spam
6,4.3333335,0.588640568,95,80,0.97208124,0.019035533,8,spam
9,4.3333335,0.736560006,20,16,0.78,0.15,10,spam
8,2.6666667,0.739892706,20,14,0.8333333,0.09803922,11,spam
11,3.4,0.688850659,22,10,0.7522124,0.18584071,19,spam
7,2.6666667,0.793106533,10,6,0.6964286,0.17857143,8,spam
4,2.6666667,0.760333336,7,3,0.575,0.25,6,spam
26,6.6666665,0.673195617,27,23,0.8711111,0.09777778,24,spam
5,2.6,0.752058344,4,4,0.4893617,0.3617021,9,spam
7,2.6666667,0.74840572,10,7,0.7017544,0.1754386,8,spam
10,6,0.733139006,14,10,0.75454545,0.18181819,13,spam
10,6.25,0.713135097,25,17,0.71311474,0.22950819,16,spam
27,6.6666665,0.662837686,38,34,0.88114756,0.09016393,26,spam
6,4.3333335,0.571339342,93,92,0.97598255,0.016375545,8,spam
10,5,0.742652945,14,11,0.67741936,0.24731183,15,spam
11,2.4,0.745112962,23,18,0.80508476,0.13559322,14,spam
9,6.6666665,0.760421721,11,10,0.74561405,0.19298245,10,spam
6,4.3333335,0.589355896,92,71,0.97089946,0.01984127,8,spam
6,4.3333335,0.570061867,113,86,0.9776423,0.015243903,8,spam
8,2.6666667,0.729621615,20,8,0.8425926,0.09259259,11,spam
15,4.3333335,0.708829069,17,15,0.824,0.12,16,spam
6,4.3333335,0.6699603,27,32,0.92948717,0.048076924,8,spam
6,4.3333335,0.675517025,25,29,0.9236111,0.052083332,8,spam
11,2.4,0.762625473,16,13,0.80508476,0.13559322,14,spam
5,2.6,0.737065678,3,3,0.5102041,0.3469388,9,spam
5,2.6,0.737428666,3,3,0.5102041,0.3469388,9,spam
6,2.6666667,0.757827808,11,9,0.6851852,0.18518518,8,spam
7,5.3333335,0.767582528,5,4,0.5192308,0.34615386,8,spam
4,5,0.784725089,2,1,0.42857143,0.4047619,6,spam
26,6.6666665,0.666792077,32,25,0.8733624,0.09606987,25,spam
7,7,0.733608964,8,3,0.44927537,0.44927537,9,spam
7,2.6666667,0.8011313,4,4,0.6304348,0.2173913,6,spam
12,4.6666665,0.741438653,5,3,0.67142856,0.22857143,11,spam
9,3.6666667,0.768120997,8,5,0.6969697,0.1969697,13,spam
6,7,0.76420673,6,7,0.44927537,0.44927537,9,spam
11,4.3333335,0.717667318,14,16,0.78846157,0.14423077,14,spam
14,5.75,0.704048714,17,22,0.77397263,0.1780822,19,spam
30,2.4,0.637759959,66,53,0.9248366,0.052287582,31,spam
9,2.6666667,0.696017898,17,19,0.77922076,0.12987013,11,spam
11,2.4,0.74450962,24,21,0.8034188,0.13675214,14,spam
5,4.6666665,0.783115533,1,1,0.45238096,0.3809524,6,spam
16,4.3333335,0.693350545,19,18,0.83076924,0.115384616,17,spam
6,5.6666665,0.698007796,16,12,0.6666667,0.24358974,8,spam
8,2.6666667,0.742978078,23,16,0.8333333,0.09803922,11,spam
5,2.6,0.757455415,3,3,0.5102041,0.3469388,9,spam
13,4.3333335,0.712834615,17,14,0.8181818,0.12396694,14,spam
9,5,0.750040806,11,9,0.61538464,0.2948718,13,spam
5,5.6666665,0.729873113,10,8,0.53571427,0.3392857,7,spam
5,2.6,0.726531444,4,4,0.47826087,0.36956522,9,spam
11,2.6666667,0.693938244,37,25,0.8982036,0.059880238,17,spam
6,4.3333335,0.671629363,29,33,0.93373495,0.045180723,8,spam
13,6.6666665,0.733946766,26,19,0.80921054,0.14473684,15,spam
5,2.6,0.74744204,3,3,0.5102041,0.3469388,9,spam
7,3.75,0.750647139,12,7,0.6621622,0.24324325,11,spam
4,3.3333333,0.728955553,3,3,0.42424244,0.36363637,6,spam
8,2.6666667,0.73752763,18,10,0.8333333,0.09803922,11,spam
10,2.6666667,0.705772849,12,10,0.7536232,0.14492753,9,spam
8,2.6666667,0.729091369,21,12,0.83495146,0.097087376,11,spam
8,3.6666667,0.744187084,10,4,0.6923077,0.2,9,spam
8,2.6666667,0.742684609,17,9,0.8333333,0.09803922,11,spam
8,2.6666667,0.750678265,17,14,0.83653843,0.09615385,11,spam
8,2.6666667,0.739892706,16,11,0.8333333,0.09803922,11,spam
6,2.6,0.763310555,5,1,0.47826087,0.36956522,10,spam
12,6.6666665,0.743516585,18,14,0.780303,0.16666667,13,spam
11,4.3333335,0.7192715,22,20,0.8018018,0.13513513,12,spam
9,5,0.744421584,11,9,0.61538464,0.2948718,13,spam
5,2.6,0.729502462,4,4,0.47826087,0.36956522,9,spam
11,4.3333335,0.740414577,15,11,0.7943925,0.14018692,12,spam
12,6.6666665,0.736316043,17,12,0.7642276,0.17886178,12,spam
14,5.75,0.699771146,18,23,0.77397263,0.1780822,19,spam
13,3.6666667,0.731231727,16,8,0.7916667,0.13541667,17,spam
14,5.75,0.709314352,17,21,0.76760566,0.18309858,19,spam
6,3,0.719894657,8,6,0.53571427,0.3392857,10,spam
11,2.4,0.749694993,24,19,0.80991733,0.1322314,14,spam
10,6,0.721965764,18,12,0.7631579,0.1754386,13,spam
9,6.6666665,0.701682813,7,4,0.5915493,0.30985916,11,spam
10,6,0.736686937,12,11,0.75,0.18518518,13,spam
13,4.3333335,0.721974181,15,13,0.8181818,0.12396694,14,spam
28,2.4,0.645237103,64,54,0.91929823,0.056140352,29,spam
6,4.3333335,0.565254825,99,81,0.9769874,0.015690377,8,spam
15,4.3333335,0.696040254,23,22,0.83076924,0.115384616,16,spam
13,3.75,0.664315596,24,23,0.829932,0.12244898,23,spam
26,2.4,0.625481673,50,34,0.89047617,0.07619048,27,spam
5,2.6,0.745245296,4,4,0.47826087,0.36956522,9,spam
26,6.6666665,0.662555345,37,35,0.87391305,0.09565217,25,spam
12,4.6666665,0.746100117,5,3,0.67142856,0.22857143,11,spam
3,3.3333333,0.831127812,2,3,0.40625,0.375,5,spam
5,2.6,0.752058344,4,4,0.4893617,0.3617021,9,spam
6,6.6666665,0.719753224,9,8,0.53968257,0.34920636,7,spam
6,4.3333335,0.566428519,117,102,0.9777328,0.015182186,8,spam
6,4.3333335,0.588402607,90,76,0.9723618,0.01884422,8,spam
6,4.3333335,0.770294837,9,8,0.5925926,0.2777778,8,spam
12,5,0.717992627,21,15,0.7457627,0.19491525,17,spam
12,4.6666665,0.737687013,5,3,0.67142856,0.22857143,11,spam
5,2.5,0.80145982,5,4,0.5,0.325,8,spam
30,2.4,0.635596423,64,47,0.92508143,0.052117262,31,spam
16,5.75,0.686652119,25,28,0.80473375,0.15384616,23,spam
9,5.5,0.719872069,14,9,0.68,0.25,13,spam
